iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均�,標準偏差
483,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
484,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
485,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
486,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
487,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
488,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
489,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
490,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
491,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
492,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
493,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
494,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
495,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
496,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
497,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
498,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
499,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
500,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
501,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
502,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
503,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
504,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
505,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
506,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
507,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
508,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
509,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
510,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
511,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
512,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
513,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
514,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
515,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
516,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
517,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
518,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
519,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
520,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
521,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
522,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
523,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
524,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
525,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
526,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
527,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
528,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
529,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
530,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
531,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
532,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
533,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
534,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
535,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
536,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
537,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
538,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
539,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
540,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
541,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
542,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
543,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
544,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
545,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
546,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
547,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
548,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
549,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
550,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
551,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
552,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
553,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
554,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
555,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
556,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
557,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
558,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
559,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
560,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
561,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
562,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
563,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
564,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
565,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
566,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
567,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
568,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
569,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
570,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
571,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
572,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
573,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
574,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
575,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
576,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
577,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
578,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
579,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
580,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
581,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
582,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
583,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
584,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
585,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
586,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
587,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
588,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
589,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
590,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
591,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
592,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
593,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
594,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
595,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
596,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
597,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
598,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
599,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
600,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
601,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
602,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
603,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
604,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
605,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
606,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
607,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
608,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
609,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
610,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
611,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
612,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
613,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
614,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
615,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
616,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
617,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
618,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
619,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
620,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
621,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
622,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
623,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
624,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
625,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
626,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
627,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
628,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
629,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
630,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
631,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
632,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
633,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
634,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
635,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
636,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
637,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
638,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
639,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
640,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
641,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
642,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
643,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
644,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
